brand_id;brandname;homeawaythird;id;image_b;image_caption;image_cluster;image_color;image_content_url;image_g;image_id;image_r;season;team_id;teamcountry;teamname;urlname
27;Do You Football;Goalkeeper;2267;65.0;FC St. Pauli 2014-2015 Goalkeeper;13.0;rgb(55,53,65);https://footshirt.herokuapp.com/api/images/2689/content;53.0;2689;55.0;2014-2015;145;Germany;FC St. Pauli;FC_St._Pauli_2014_2015_Goalkeeper
27;Do You Football;Home;2268;53.0;FC St. Pauli 2013-2014 Home;14.0;rgb(71,57,53);https://footshirt.herokuapp.com/api/images/2690/content;57.0;2690;71.0;2013-2014;145;Germany;FC St. Pauli;FC_St._Pauli_2013_2014_Home
27;Do You Football;Away;2269;239.0;FC St. Pauli 2013-2014 Away;11.0;rgb(239,239,239);https://footshirt.herokuapp.com/api/images/2691/content;239.0;2691;239.0;2013-2014;145;Germany;FC St. Pauli;FC_St._Pauli_2013_2014_Away
27;Do You Football;Home;2270;30.0;FC St. Pauli 2012-2013 Home;13.0;rgb(51,37,30);https://footshirt.herokuapp.com/api/images/2692/content;37.0;2692;51.0;2012-2013;145;Germany;FC St. Pauli;FC_St._Pauli_2012_2013_Home
27;Do You Football;Away;2271;;FC St. Pauli 2012-2013 Away;;;https://footshirt.herokuapp.com/api/images/2693/content;;2693;;2012-2013;145;Germany;FC St. Pauli;FC_St._Pauli_2012_2013_Away
27;Do You Football;Home;2272;26.0;FC St. Pauli 2011-2012 Home;13.0;rgb(41,33,26);https://footshirt.herokuapp.com/api/images/2694/content;33.0;2694;41.0;2011-2012;145;Germany;FC St. Pauli;FC_St._Pauli_2011_2012_Home
27;Do You Football;Away;2273;242.0;FC St. Pauli 2011-2012 Away;11.0;rgb(246,244,242);https://footshirt.herokuapp.com/api/images/2695/content;244.0;2695;246.0;2011-2012;145;Germany;FC St. Pauli;FC_St._Pauli_2011_2012_Away
27;Do You Football;Home;2274;44.0;FC St. Pauli 2010-2011 Home;14.0;rgb(92,57,44);https://footshirt.herokuapp.com/api/images/2696/content;57.0;2696;92.0;2010-2011;145;Germany;FC St. Pauli;FC_St._Pauli_2010_2011_Home
27;Do You Football;Away;2275;239.0;FC St. Pauli 2010-2011 Away;11.0;rgb(239,238,239);https://footshirt.herokuapp.com/api/images/2697/content;238.0;2697;239.0;2010-2011;145;Germany;FC St. Pauli;FC_St._Pauli_2010_2011_Away
27;Do You Football;Third;2276;38.0;FC St. Pauli 2010-2011 Third;0.0;rgb(207,32,38);https://footshirt.herokuapp.com/api/images/2698/content;32.0;2698;207.0;2010-2011;145;Germany;FC St. Pauli;FC_St._Pauli_2010_2011_Third
27;Do You Football;Home;2277;241.0;FC St. Pauli 2009-2010 Home;11.0;rgb(238,239,241);https://footshirt.herokuapp.com/api/images/2699/content;239.0;2699;238.0;2009-2010;145;Germany;FC St. Pauli;FC_St._Pauli_2009_2010_Home
27;Do You Football;Away;2278;23.0;FC St. Pauli 2009-2010 Away;14.0;rgb(80,39,23);https://footshirt.herokuapp.com/api/images/2700/content;39.0;2700;80.0;2009-2010;145;Germany;FC St. Pauli;FC_St._Pauli_2009_2010_Away
27;Do You Football;Home;2279;17.0;FC St. Pauli 2009-2010 Centenary;13.0;rgb(39,22,17);https://footshirt.herokuapp.com/api/images/2701/content;22.0;2701;39.0;2009-2010;145;Germany;FC St. Pauli;FC_St._Pauli_2009_2010_Centenary
27;Do You Football;Goalkeeper;2280;84.0;FC St. Pauli 2009-2010 Goalkeeper Centenary;8.0;rgb(95,86,84);https://footshirt.herokuapp.com/api/images/2702/content;86.0;2702;95.0;2009-2010;145;Germany;FC St. Pauli;FC_St._Pauli_2009_2010_Goalkeeper_Centenary
27;Do You Football;Home;2281;31.0;FC St. Pauli 2008-2009 Home;13.0;rgb(73,43,31);https://footshirt.herokuapp.com/api/images/2703/content;43.0;2703;73.0;2008-2009;145;Germany;FC St. Pauli;FC_St._Pauli_2008_2009_Home
27;Do You Football;Away;2282;246.0;FC St. Pauli 2008-2009 Away;11.0;rgb(243,243,246);https://footshirt.herokuapp.com/api/images/2704/content;243.0;2704;243.0;2008-2009;145;Germany;FC St. Pauli;FC_St._Pauli_2008_2009_Away
27;Do You Football;Home;2283;52.0;FC St. Pauli 2007-2008 Home;14.0;rgb(108,73,52);https://footshirt.herokuapp.com/api/images/2705/content;73.0;2705;108.0;2007-2008;145;Germany;FC St. Pauli;FC_St._Pauli_2007_2008_Home
27;Do You Football;Away;2284;242.0;FC St. Pauli 2007-2008 Away;11.0;rgb(242,243,242);https://footshirt.herokuapp.com/api/images/2706/content;243.0;2706;242.0;2007-2008;145;Germany;FC St. Pauli;FC_St._Pauli_2007_2008_Away
27;Do You Football;Home;2285;13.0;FC St. Pauli 2006-2007 Home;13.0;rgb(16,16,13);https://footshirt.herokuapp.com/api/images/2707/content;16.0;2707;16.0;2006-2007;145;Germany;FC St. Pauli;FC_St._Pauli_2006_2007_Home
27;Do You Football;Away;2286;245.0;FC St. Pauli 2006-2007 Away;11.0;rgb(245,246,245);https://footshirt.herokuapp.com/api/images/2708/content;246.0;2708;245.0;2006-2007;145;Germany;FC St. Pauli;FC_St._Pauli_2006_2007_Away
27;Do You Football;Goalkeeper;2287;217.0;FC St. Pauli 2006-2007 Goalkeeper;11.0;rgb(214,218,217);https://footshirt.herokuapp.com/api/images/2709/content;218.0;2709;214.0;2006-2007;145;Germany;FC St. Pauli;FC_St._Pauli_2006_2007_Goalkeeper
27;Do You Football;Home;2288;226.0;FC St. Pauli 2005-2006 Home;11.0;rgb(236,237,226);https://footshirt.herokuapp.com/api/images/2710/content;237.0;2710;236.0;2005-2006;145;Germany;FC St. Pauli;FC_St._Pauli_2005_2006_Home
27;Do You Football;Away;2289;32.0;FC St. Pauli 2005-2006 Away;14.0;rgb(77,56,32);https://footshirt.herokuapp.com/api/images/2711/content;56.0;2711;77.0;2005-2006;145;Germany;FC St. Pauli;FC_St._Pauli_2005_2006_Away
89;Stanno;Home;2290;251.0;FC St. Pauli 2004-2005 Home;11.0;rgb(251,250,251);https://footshirt.herokuapp.com/api/images/2712/content;250.0;2712;251.0;2004-2005;145;Germany;FC St. Pauli;FC_St._Pauli_2004_2005_Home
89;Stanno;Away;2291;;FC St. Pauli 2004-2005 Away;;;https://footshirt.herokuapp.com/api/images/2713/content;;2713;;2004-2005;145;Germany;FC St. Pauli;FC_St._Pauli_2004_2005_Away
89;Stanno;Home;2292;239.0;FC St. Pauli 2003-2004 Home;11.0;rgb(242,243,239);https://footshirt.herokuapp.com/api/images/2714/content;243.0;2714;242.0;2003-2004;145;Germany;FC St. Pauli;FC_St._Pauli_2003_2004_Home
47;Kappa;Home;2293;232.0;FC St. Pauli 2000-2001 Home;11.0;rgb(231,232,232);https://footshirt.herokuapp.com/api/images/2715/content;232.0;2715;231.0;2000-2001;145;Germany;FC St. Pauli;FC_St._Pauli_2000_2001_Home
74;Puma;Home;2294;246.0;FC St. Pauli 1999-2000 Home;11.0;rgb(246,246,246);https://footshirt.herokuapp.com/api/images/2716/content;246.0;2716;246.0;1999-2000;145;Germany;FC St. Pauli;FC_St._Pauli_1999_2000_Home
1;Unknown;Home;2295;246.0;FC St. Pauli 1974 Home;11.0;rgb(247,249,246);https://footshirt.herokuapp.com/api/images/2717/content;249.0;2717;247.0;1974;145;Germany;FC St. Pauli;FC_St._Pauli_1974_Home
1;Unknown;Home;2296;212.0;FC St. Pauli 1972-1973 Home;11.0;rgb(243,238,212);https://footshirt.herokuapp.com/api/images/2718/content;238.0;2718;243.0;1972-1973;145;Germany;FC St. Pauli;FC_St._Pauli_1972_1973_Home
1;Unknown;Home;2297;245.0;FC St. Pauli 1970 Home;11.0;rgb(246,245,245);https://footshirt.herokuapp.com/api/images/2719/content;245.0;2719;246.0;1970;145;Germany;FC St. Pauli;FC_St._Pauli_1970_Home
1;Unknown;Home;2298;26.0;FC St. Pauli 1955-1956 Home;14.0;rgb(90,42,26);https://footshirt.herokuapp.com/api/images/2720/content;42.0;2720;90.0;1955-1956;145;Germany;FC St. Pauli;FC_St._Pauli_1955_1956_Home
1;Unknown;Away;2299;246.0;FC St. Pauli 1955-1956 Away;11.0;rgb(249,249,246);https://footshirt.herokuapp.com/api/images/2721/content;249.0;2721;249.0;1955-1956;145;Germany;FC St. Pauli;FC_St._Pauli_1955_1956_Away
96;Umbro;Home;2300;162.0;FC Schalke 04 2018-2019 Home;7.0;rgb(13,71,162);https://footshirt.herokuapp.com/api/images/2722/content;71.0;2722;13.0;2018-2019;146;Germany;FC Schalke 04;FC_Schalke_04_2018_2019_Home
96;Umbro;Away;2301;173.0;FC Schalke 04 2018-2019 Away;12.0;rgb(175,177,173);https://footshirt.herokuapp.com/api/images/2723/content;177.0;2723;175.0;2018-2019;146;Germany;FC Schalke 04;FC_Schalke_04_2018_2019_Away
96;Umbro;Third;2302;52.0;FC Schalke 04 2018-2019 Third;3.0;rgb(151,215,52);https://footshirt.herokuapp.com/api/images/2724/content;215.0;2724;151.0;2018-2019;146;Germany;FC Schalke 04;FC_Schalke_04_2018_2019_Third
5;Adidas;Home;2303;160.0;FC Schalke 04 2016-2018 Home;7.0;rgb(5,85,160);https://footshirt.herokuapp.com/api/images/2725/content;85.0;2725;5.0;2016-2018;146;Germany;FC Schalke 04;FC_Schalke_04_2016_2018_Home
5;Adidas;Away;2304;230.0;FC Schalke 04 2017-2018 Away;11.0;rgb(226,228,230);https://footshirt.herokuapp.com/api/images/2726/content;228.0;2726;226.0;2017-2018;146;Germany;FC Schalke 04;FC_Schalke_04_2017_2018_Away
5;Adidas;Third;2305;33.0;FC Schalke 04 2017-2018 Third;13.0;rgb(30,30,33);https://footshirt.herokuapp.com/api/images/2727/content;30.0;2727;30.0;2017-2018;146;Germany;FC Schalke 04;FC_Schalke_04_2017_2018_Third
5;Adidas;Away;2306;232.0;FC Schalke 04 2015-2016 Away;11.0;rgb(227,228,232);https://footshirt.herokuapp.com/api/images/2728/content;228.0;2728;227.0;2015-2016;146;Germany;FC Schalke 04;FC_Schalke_04_2015_2016_Away
5;Adidas;Third;2307;42.0;FC Schalke 04 2015-2016 Third;13.0;rgb(33,52,42);https://footshirt.herokuapp.com/api/images/2729/content;52.0;2729;33.0;2015-2016;146;Germany;FC Schalke 04;FC_Schalke_04_2015_2016_Third
5;Adidas;Home;2308;166.0;FC Schalke 04 2014-2015 Home;7.0;rgb(2,76,166);https://footshirt.herokuapp.com/api/images/2730/content;76.0;2730;2.0;2014-2015;146;Germany;FC Schalke 04;FC_Schalke_04_2014_2015_Home
5;Adidas;Home;2309;171.0;FC Schalke 04 2013-2014 Home;8.0;rgb(71,93,171);https://footshirt.herokuapp.com/api/images/2731/content;93.0;2731;71.0;2013-2014;146;Germany;FC Schalke 04;FC_Schalke_04_2013_2014_Home
5;Adidas;Away;2310;;FC Schalke 04 2013-2014 Away;;;https://footshirt.herokuapp.com/api/images/2732/content;;2732;;2013-2014;146;Germany;FC Schalke 04;FC_Schalke_04_2013_2014_Away
5;Adidas;Third;2311;120.0;FC Schalke 04 2013-2014 Third;4.0;rgb(2,161,120);https://footshirt.herokuapp.com/api/images/2733/content;161.0;2733;2.0;2013-2014;146;Germany;FC Schalke 04;FC_Schalke_04_2013_2014_Third
5;Adidas;Home;2312;138.0;FC Schalke 04 2012-2013 Home;7.0;rgb(2,52,138);https://footshirt.herokuapp.com/api/images/2734/content;52.0;2734;2.0;2012-2013;146;Germany;FC Schalke 04;FC_Schalke_04_2012_2013_Home
5;Adidas;Third;2313;76.0;FC Schalke 04 2011-2013 Third;14.0;rgb(176,23,76);https://footshirt.herokuapp.com/api/images/2735/content;23.0;2735;176.0;2011-2013;146;Germany;FC Schalke 04;FC_Schalke_04_2011_2013_Third
5;Adidas;Goalkeeper;2314;108.0;FC Schalke 04 2012-2013 Goalkeeper;3.0;rgb(93,168,108);https://footshirt.herokuapp.com/api/images/2736/content;168.0;2736;93.0;2012-2013;146;Germany;FC Schalke 04;FC_Schalke_04_2012_2013_Goalkeeper
5;Adidas;Home;2315;138.0;FC Schalke 04 2011-2012 Home;7.0;rgb(2,52,138);https://footshirt.herokuapp.com/api/images/2737/content;52.0;2737;2.0;2011-2012;146;Germany;FC Schalke 04;FC_Schalke_04_2011_2012_Home
5;Adidas;Away;2316;244.0;FC Schalke 04 2011-2012 Away;11.0;rgb(242,242,244);https://footshirt.herokuapp.com/api/images/2738/content;242.0;2738;242.0;2011-2012;146;Germany;FC Schalke 04;FC_Schalke_04_2011_2012_Away
5;Adidas;Goalkeeper;2317;23.0;FC Schalke 04 2011-2012 Goalkeeper Black;13.0;rgb(32,25,23);https://footshirt.herokuapp.com/api/images/2739/content;25.0;2739;32.0;2011-2012;146;Germany;FC Schalke 04;FC_Schalke_04_2011_2012_Goalkeeper_Black
5;Adidas;Goalkeeper;2318;222.0;FC Schalke 04 2011-2012 Goalkeeper Blue;11.0;rgb(208,220,222);https://footshirt.herokuapp.com/api/images/2740/content;220.0;2740;208.0;2011-2012;146;Germany;FC Schalke 04;FC_Schalke_04_2011_2012_Goalkeeper_Blue
5;Adidas;Home;2319;142.0;FC Schalke 04 2010-2011 Home;7.0;rgb(37,59,142);https://footshirt.herokuapp.com/api/images/2741/content;59.0;2741;37.0;2010-2011;146;Germany;FC Schalke 04;FC_Schalke_04_2010_2011_Home
5;Adidas;Away;2320;28.0;FC Schalke 04 2010-2011 Away;13.0;rgb(23,24,28);https://footshirt.herokuapp.com/api/images/2742/content;24.0;2742;23.0;2010-2011;146;Germany;FC Schalke 04;FC_Schalke_04_2010_2011_Away
5;Adidas;Away;2321;14.0;FC Schalke 04 2009-2010 Away;13.0;rgb(17,16,14);https://footshirt.herokuapp.com/api/images/2743/content;16.0;2743;17.0;2009-2010;146;Germany;FC Schalke 04;FC_Schalke_04_2009_2010_Away
5;Adidas;Third;2322;233.0;FC Schalke 04 2009-2011 Third;11.0;rgb(230,231,233);https://footshirt.herokuapp.com/api/images/2744/content;231.0;2744;230.0;2009-2011;146;Germany;FC Schalke 04;FC_Schalke_04_2009_2011_Third
5;Adidas;Home;2323;139.0;FC Schalke 04 2008-2009 Home;7.0;rgb(42,56,139);https://footshirt.herokuapp.com/api/images/2745/content;56.0;2745;42.0;2008-2009;146;Germany;FC Schalke 04;FC_Schalke_04_2008_2009_Home
5;Adidas;Away;2324;246.0;FC Schalke 04 2008-2009 Away;11.0;rgb(246,248,246);https://footshirt.herokuapp.com/api/images/2746/content;248.0;2746;246.0;2008-2009;146;Germany;FC Schalke 04;FC_Schalke_04_2008_2009_Away
5;Adidas;Home;2325;139.0;FC Schalke 04 2007-2008 Home;7.0;rgb(43,57,139);https://footshirt.herokuapp.com/api/images/2747/content;57.0;2747;43.0;2007-2008;146;Germany;FC Schalke 04;FC_Schalke_04_2007_2008_Home
5;Adidas;Away;2326;246.0;FC Schalke 04 2007-2008 Away;11.0;rgb(246,248,246);https://footshirt.herokuapp.com/api/images/2748/content;248.0;2748;246.0;2007-2008;146;Germany;FC Schalke 04;FC_Schalke_04_2007_2008_Away
5;Adidas;Third;2327;49.0;FC Schalke 04 2007-2009 Third;13.0;rgb(14,19,49);https://footshirt.herokuapp.com/api/images/2749/content;19.0;2749;14.0;2007-2009;146;Germany;FC Schalke 04;FC_Schalke_04_2007_2009_Third
5;Adidas;Home;2328;148.0;FC Schalke 04 2006-2007 Home;7.0;rgb(42,69,148);https://footshirt.herokuapp.com/api/images/2750/content;69.0;2750;42.0;2006-2007;146;Germany;FC Schalke 04;FC_Schalke_04_2006_2007_Home
5;Adidas;Away;2329;198.0;FC Schalke 04 2005-2006 Away;9.0;rgb(191,193,198);https://footshirt.herokuapp.com/api/images/2751/content;193.0;2751;191.0;2005-2006;146;Germany;FC Schalke 04;FC_Schalke_04_2005_2006_Away
5;Adidas;Home;2330;135.0;FC Schalke 04 2004-2005 Home;7.0;rgb(46,53,135);https://footshirt.herokuapp.com/api/images/2752/content;53.0;2752;46.0;2004-2005;146;Germany;FC Schalke 04;FC_Schalke_04_2004_2005_Home
5;Adidas;Third;2331;243.0;FC Schalke 04 2004-2005 Third;11.0;rgb(243,244,243);https://footshirt.herokuapp.com/api/images/2753/content;244.0;2753;243.0;2004-2005;146;Germany;FC Schalke 04;FC_Schalke_04_2004_2005_Third
5;Adidas;Home;2332;98.0;FC Schalke 04 2003-2004 Home;7.0;rgb(30,34,98);https://footshirt.herokuapp.com/api/images/2754/content;34.0;2754;30.0;2003-2004;146;Germany;FC Schalke 04;FC_Schalke_04_2003_2004_Home
5;Adidas;Away;2333;21.0;FC Schalke 04 2003-2004 Away;1.0;rgb(222,81,21);https://footshirt.herokuapp.com/api/images/2755/content;81.0;2755;222.0;2003-2004;146;Germany;FC Schalke 04;FC_Schalke_04_2003_2004_Away
5;Adidas;Home;2334;155.0;FC Schalke 04 2002-2003 Home;8.0;rgb(83,78,155);https://footshirt.herokuapp.com/api/images/2756/content;78.0;2756;83.0;2002-2003;146;Germany;FC Schalke 04;FC_Schalke_04_2002_2003_Home
5;Adidas;Home;2335;136.0;FC Schalke 04 2001-2002 Home;7.0;rgb(59,46,136);https://footshirt.herokuapp.com/api/images/2757/content;46.0;2757;59.0;2001-2002;146;Germany;FC Schalke 04;FC_Schalke_04_2001_2002_Home
5;Adidas;Away;2336;58.0;FC Schalke 04 2001-2002 Away;14.0;rgb(70,52,58);https://footshirt.herokuapp.com/api/images/2758/content;52.0;2758;70.0;2001-2002;146;Germany;FC Schalke 04;FC_Schalke_04_2001_2002_Away
5;Adidas;Home;2337;180.0;FC Schalke 04 2000-2001 Home;7.0;rgb(3,106,180);https://footshirt.herokuapp.com/api/images/2759/content;106.0;2759;3.0;2000-2001;146;Germany;FC Schalke 04;FC_Schalke_04_2000_2001_Home
74;Puma;Home;2338;244.0;VfB Stuttgart 2018-2019 Home;11.0;rgb(242,241,244);https://footshirt.herokuapp.com/api/images/2760/content;241.0;2760;242.0;2018-2019;157;Germany;VfB Stuttgart;VfB_Stuttgart_2018_2019_Home
74;Puma;Away;2339;42.0;VfB Stuttgart 2018-2019 Away;0.0;rgb(222,10,42);https://footshirt.herokuapp.com/api/images/2761/content;10.0;2761;222.0;2018-2019;157;Germany;VfB Stuttgart;VfB_Stuttgart_2018_2019_Away
74;Puma;Third;2340;40.0;VfB Stuttgart 2018-2019 Third;13.0;rgb(39,38,40);https://footshirt.herokuapp.com/api/images/2762/content;38.0;2762;39.0;2018-2019;157;Germany;VfB Stuttgart;VfB_Stuttgart_2018_2019_Third
74;Puma;Home;2341;239.0;VfB Stuttgart 2017-2018 Home;11.0;rgb(230,229,239);https://footshirt.herokuapp.com/api/images/2763/content;229.0;2763;230.0;2017-2018;157;Germany;VfB Stuttgart;VfB_Stuttgart_2017_2018_Home
74;Puma;Away;2342;32.0;VfB Stuttgart 2017-2018 Away;14.0;rgb(168,13,32);https://footshirt.herokuapp.com/api/images/2764/content;13.0;2764;168.0;2017-2018;157;Germany;VfB Stuttgart;VfB_Stuttgart_2017_2018_Away
74;Puma;Third;2343;29.0;VfB Stuttgart 2017-2018 Third;13.0;rgb(28,28,29);https://footshirt.herokuapp.com/api/images/2765/content;28.0;2765;28.0;2017-2018;157;Germany;VfB Stuttgart;VfB_Stuttgart_2017_2018_Third
74;Puma;Home;2344;234.0;VfB Stuttgart 2016-2017 Home;11.0;rgb(233,234,234);https://footshirt.herokuapp.com/api/images/2766/content;234.0;2766;233.0;2016-2017;157;Germany;VfB Stuttgart;VfB_Stuttgart_2016_2017_Home
74;Puma;Away;2345;42.0;VfB Stuttgart 2016-2017 Away;14.0;rgb(151,28,42);https://footshirt.herokuapp.com/api/images/2767/content;28.0;2767;151.0;2016-2017;157;Germany;VfB Stuttgart;VfB_Stuttgart_2016_2017_Away
74;Puma;Third;2346;187.0;VfB Stuttgart 2016-2017 Third;9.0;rgb(196,191,187);https://footshirt.herokuapp.com/api/images/2768/content;191.0;2768;196.0;2016-2017;157;Germany;VfB Stuttgart;VfB_Stuttgart_2016_2017_Third
74;Puma;Home;2347;234.0;VfB Stuttgart 2015-2016 Home;11.0;rgb(234,234,234);https://footshirt.herokuapp.com/api/images/2769/content;234.0;2769;234.0;2015-2016;157;Germany;VfB Stuttgart;VfB_Stuttgart_2015_2016_Home
74;Puma;Away;2348;46.0;VfB Stuttgart 2015-2016 Away;0.0;rgb(210,29,46);https://footshirt.herokuapp.com/api/images/2770/content;29.0;2770;210.0;2015-2016;157;Germany;VfB Stuttgart;VfB_Stuttgart_2015_2016_Away
74;Puma;Third;2349;34.0;VfB Stuttgart 2015-2016 Third;13.0;rgb(30,30,34);https://footshirt.herokuapp.com/api/images/2771/content;30.0;2771;30.0;2015-2016;157;Germany;VfB Stuttgart;VfB_Stuttgart_2015_2016_Third
74;Puma;Goalkeeper;2350;69.0;VfB Stuttgart 2015-2016 Goalkeeper;2.0;rgb(246,222,69);https://footshirt.herokuapp.com/api/images/2772/content;222.0;2772;246.0;2015-2016;157;Germany;VfB Stuttgart;VfB_Stuttgart_2015_2016_Goalkeeper
74;Puma;Home;2351;239.0;VfB Stuttgart 2014-2015 Home;11.0;rgb(239,239,239);https://footshirt.herokuapp.com/api/images/2773/content;239.0;2773;239.0;2014-2015;157;Germany;VfB Stuttgart;VfB_Stuttgart_2014_2015_Home
74;Puma;Away;2352;47.0;VfB Stuttgart 2014-2015 Away;0.0;rgb(211,29,47);https://footshirt.herokuapp.com/api/images/2774/content;29.0;2774;211.0;2014-2015;157;Germany;VfB Stuttgart;VfB_Stuttgart_2014_2015_Away
74;Puma;Third;2353;28.0;VfB Stuttgart 2014-2015 Third;13.0;rgb(31,32,28);https://footshirt.herokuapp.com/api/images/2775/content;32.0;2775;31.0;2014-2015;157;Germany;VfB Stuttgart;VfB_Stuttgart_2014_2015_Third
74;Puma;Home;2354;234.0;VfB Stuttgart 2013-2014 Home;11.0;rgb(234,232,234);https://footshirt.herokuapp.com/api/images/2776/content;232.0;2776;234.0;2013-2014;157;Germany;VfB Stuttgart;VfB_Stuttgart_2013_2014_Home
74;Puma;Third;2355;39.0;VfB Stuttgart 2013-2014 Third;13.0;rgb(39,39,39);https://footshirt.herokuapp.com/api/images/2777/content;39.0;2777;39.0;2013-2014;157;Germany;VfB Stuttgart;VfB_Stuttgart_2013_2014_Third
74;Puma;Home;2356;;VfB Stuttgart 2012-2013 Home;;;https://footshirt.herokuapp.com/api/images/2778/content;;2778;;2012-2013;157;Germany;VfB Stuttgart;VfB_Stuttgart_2012_2013_Home
74;Puma;Away;2357;45.0;VfB Stuttgart 2012-2013 Away;0.0;rgb(198,7,45);https://footshirt.herokuapp.com/api/images/2779/content;7.0;2779;198.0;2012-2013;157;Germany;VfB Stuttgart;VfB_Stuttgart_2012_2013_Away
74;Puma;Third;2358;93.0;VfB Stuttgart 2012-2013 Third;8.0;rgb(98,94,93);https://footshirt.herokuapp.com/api/images/2780/content;94.0;2780;98.0;2012-2013;157;Germany;VfB Stuttgart;VfB_Stuttgart_2012_2013_Third
74;Puma;Home;2359;242.0;VfB Stuttgart 2011-2012 Home;11.0;rgb(239,239,242);https://footshirt.herokuapp.com/api/images/2781/content;239.0;2781;239.0;2011-2012;157;Germany;VfB Stuttgart;VfB_Stuttgart_2011_2012_Home
74;Puma;Goalkeeper;2360;26.0;VfB Stuttgart 2011-2012 Goalkeeper;1.0;rgb(252,108,26);https://footshirt.herokuapp.com/api/images/2782/content;108.0;2782;252.0;2011-2012;157;Germany;VfB Stuttgart;VfB_Stuttgart_2011_2012_Goalkeeper
74;Puma;Away;2361;30.0;VfB Stuttgart 2010-2011 Away;14.0;rgb(153,30,30);https://footshirt.herokuapp.com/api/images/2783/content;30.0;2783;153.0;2010-2011;157;Germany;VfB Stuttgart;VfB_Stuttgart_2010_2011_Away
74;Puma;Third;2362;32.0;VfB Stuttgart 2010-2011 Third;13.0;rgb(71,53,32);https://footshirt.herokuapp.com/api/images/2784/content;53.0;2784;71.0;2010-2011;157;Germany;VfB Stuttgart;VfB_Stuttgart_2010_2011_Third
74;Puma;Home;2363;239.0;VfB Stuttgart 2009-2010 Home;11.0;rgb(237,237,239);https://footshirt.herokuapp.com/api/images/2785/content;237.0;2785;237.0;2009-2010;157;Germany;VfB Stuttgart;VfB_Stuttgart_2009_2010_Home
74;Puma;Home;2364;239.0;VfB Stuttgart 2008-2009 Home;11.0;rgb(239,239,239);https://footshirt.herokuapp.com/api/images/2786/content;239.0;2786;239.0;2008-2009;157;Germany;VfB Stuttgart;VfB_Stuttgart_2008_2009_Home
74;Puma;Away;2365;41.0;VfB Stuttgart 2008-2010 Away;0.0;rgb(198,34,41);https://footshirt.herokuapp.com/api/images/2787/content;34.0;2787;198.0;2008-2010;157;Germany;VfB Stuttgart;VfB_Stuttgart_2008_2010_Away
74;Puma;Third;2366;20.0;VfB Stuttgart 2008-2010 Third;13.0;rgb(21,21,20);https://footshirt.herokuapp.com/api/images/2788/content;21.0;2788;21.0;2008-2010;157;Germany;VfB Stuttgart;VfB_Stuttgart_2008_2010_Third
74;Puma;Goalkeeper;2367;76.0;VfB Stuttgart 2008-2009 Goalkeeper;2.0;rgb(244,218,76);https://footshirt.herokuapp.com/api/images/2789/content;218.0;2789;244.0;2008-2009;157;Germany;VfB Stuttgart;VfB_Stuttgart_2008_2009_Goalkeeper
74;Puma;Home;2368;244.0;VfB Stuttgart 2007-2008 Home;11.0;rgb(245,245,244);https://footshirt.herokuapp.com/api/images/2790/content;245.0;2790;245.0;2007-2008;157;Germany;VfB Stuttgart;VfB_Stuttgart_2007_2008_Home
74;Puma;Away;2369;47.0;VfB Stuttgart 2007-2008 Away;14.0;rgb(183,30,47);https://footshirt.herokuapp.com/api/images/2791/content;30.0;2791;183.0;2007-2008;157;Germany;VfB Stuttgart;VfB_Stuttgart_2007_2008_Away
74;Puma;Third;2370;147.0;VfB Stuttgart 2007-2008 Third;9.0;rgb(226,205,147);https://footshirt.herokuapp.com/api/images/2792/content;205.0;2792;226.0;2007-2008;157;Germany;VfB Stuttgart;VfB_Stuttgart_2007_2008_Third
74;Puma;Home;2371;237.0;VfB Stuttgart 2006-2007 Home;11.0;rgb(240,240,237);https://footshirt.herokuapp.com/api/images/2793/content;240.0;2793;240.0;2006-2007;157;Germany;VfB Stuttgart;VfB_Stuttgart_2006_2007_Home
74;Puma;Goalkeeper;2372;136.0;VfB Stuttgart 2006-2007 Goalkeeper;3.0;rgb(114,216,136);https://footshirt.herokuapp.com/api/images/2794/content;216.0;2794;114.0;2006-2007;157;Germany;VfB Stuttgart;VfB_Stuttgart_2006_2007_Goalkeeper
74;Puma;Home;2373;246.0;VfB Stuttgart 2005-2006 Home;11.0;rgb(243,246,246);https://footshirt.herokuapp.com/api/images/2795/content;246.0;2795;243.0;2005-2006;157;Germany;VfB Stuttgart;VfB_Stuttgart_2005_2006_Home
74;Puma;Away;2374;42.0;VfB Stuttgart 2005-2006 Away;0.0;rgb(208,34,42);https://footshirt.herokuapp.com/api/images/2796/content;34.0;2796;208.0;2005-2006;157;Germany;VfB Stuttgart;VfB_Stuttgart_2005_2006_Away
74;Puma;Third;2375;173.0;VfB Stuttgart 2005-2006 Third;12.0;rgb(166,172,173);https://footshirt.herokuapp.com/api/images/2797/content;172.0;2797;166.0;2005-2006;157;Germany;VfB Stuttgart;VfB_Stuttgart_2005_2006_Third
74;Puma;Goalkeeper;2376;38.0;VfB Stuttgart 2005-2006 Goalkeeper;13.0;rgb(38,32,38);https://footshirt.herokuapp.com/api/images/2798/content;32.0;2798;38.0;2005-2006;157;Germany;VfB Stuttgart;VfB_Stuttgart_2005_2006_Goalkeeper
