image_to_process;rgb_color;r;g;b;hex_color;actual_name;closest_name;closet_name_r;closet_name_g;closet_name_b
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2002-2003-away.jpg;(60, 170, 182);60;170;182;#3caab6;;lightseagreen;32;178;170
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2002-2003-home.jpg;(240, 32, 41);240;32;41;#f02029;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2003-2004-away.jpg;(2, 35, 53);2;35;53;#022335;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2003-2004-home.jpg;(225, 51, 34);225;51;34;#e13322;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2004-2005-away.jpg;(253, 253, 253);253;253;253;#fdfdfd;;white;255;255;255
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2004-2005-home.jpg;(218, 30, 44);218;30;44;#da1e2c;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2005-2006-away.jpg;(34, 20, 20);34;20;20;#221414;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2005-2006-home.jpg;(208, 33, 45);208;33;45;#d0212d;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2006-2007-away.jpg;(115, 165, 190);115;165;190;#73a5be;;cadetblue;95;158;160
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2007-2008-away.jpg;(252, 253, 253);252;253;253;#fcfdfd;;white;255;255;255
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2007-2008-home.jpg;(214, 30, 35);214;30;35;#d61e23;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2008-2009-away.jpg;(24, 26, 34);24;26;34;#181a22;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2008-2009-home.jpg;(201, 29, 33);201;29;33;#c91d21;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2009-2010-away.jpg;(243, 244, 246);243;244;246;#f3f4f6;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2009-2010-home.jpg;(201, 32, 34);201;32;34;#c92022;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2010-2011-away.jpg;(242, 239, 235);242;239;235;#f2efeb;;linen;250;240;230
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2010-2011-home.jpg;(198, 30, 34);198;30;34;#c61e22;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2011-2012-away.jpg;(2, 150, 199);2;150;199;#0296c7;;lightseagreen;32;178;170
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2011-2012-home.jpg;(193, 13, 16);193;13;16;#c10d10;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2012-2013-away.jpg;(12, 40, 71);12;40;71;#0c2847;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2012-2013-home.jpg;(205, 19, 31);205;19;31;#cd131f;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2013-2014-away.jpg;(251, 231, 38);251;231;38;#fbe726;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2013-2014-home.jpg;(207, 22, 43);207;22;43;#cf162b;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2014-2015-away.jpg;(2, 144, 191);2;144;191;#0290bf;;lightseagreen;32;178;170
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2014-2015-home.jpg;(215, 14, 34);215;14;34;#d70e22;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2015-2016-away.jpg;(7, 120, 66);7;120;66;#077842;;forestgreen;34;139;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2015-2016-home.jpg;(232, 230, 233);232;230;233;#e8e6e9;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2016-2017-away.jpg;(213, 217, 225);213;217;225;#d5d9e1;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2016-2017-gk.jpg;(207, 236, 6);207;236;6;#cfec06;;yellow;255;255;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sunderland-2016-2017-home.jpg;(199, 7, 27);199;7;27;#c7071b;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2002-2003-home.jpg;(239, 238, 237);239;238;237;#efeeed;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2011-2012-home.jpg;(243, 243, 244);243;243;244;#f3f3f4;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2012-2013-gk.jpg;(213, 194, 160);213;194;160;#d5c2a0;;tan;210;180;140
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2012-2013-home.jpg;(243, 243, 243);243;243;243;#f3f3f3;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2013-2014-away.jpg;(45, 38, 100);45;38;100;#2d2664;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2013-2014-home.jpg;(235, 236, 236);235;236;236;#ebecec;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2014-2015-away.jpg;(217, 33, 46);217;33;46;#d9212e;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2014-2015-home.jpg;(233, 233, 234);233;233;234;#e9e9ea;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2015-2016-home.jpg;(236, 236, 236);236;236;236;#ececec;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2016-2017-away.jpg;(70, 180, 207);70;180;207;#46b4cf;;mediumturquoise;72;209;204
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2016-2017-home.jpg;(235, 235, 235);235;235;235;#ebebeb;;linen;250;240;230
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/swansea-2017-2018-home.jpg;(232, 232, 235);232;232;235;#e8e8eb;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-1958-home.jpg;(251, 210, 1);251;210;1;#fbd201;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-1974-home.jpg;(239, 217, 56);239;217;56;#efd938;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-1992-home.jpg;(221, 177, 40);221;177;40;#ddb128;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-1994-home.jpg;(229, 188, 2);229;188;2;#e5bc02;;orange;255;165;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-1996-1998-home.jpg;(237, 171, 11);237;171;11;#edab0b;;orange;255;165;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-1998-1999-away.jpg;(236, 242, 243);236;242;243;#ecf2f3;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2000-away.jpg;(227, 239, 244);227;239;244;#e3eff4;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2000-home.jpg;(254, 198, 60);254;198;60;#fec63c;;sandybrown;244;164;96
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2002-away.jpg;(230, 231, 234);230;231;234;#e6e7ea;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2002-home.jpg;(253, 230, 55);253;230;55;#fde637;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2003-2004-away.jpg;(26, 31, 65);26;31;65;#1a1f41;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2004-anniversary.jpg;(226, 206, 150);226;206;150;#e2ce96;;burlywood;222;184;135
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2004-away.jpg;(32, 54, 106);32;54;106;#20366a;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2004-home.jpg;(223, 190, 26);223;190;26;#dfbe1a;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2006-away.jpg;(40, 59, 147);40;59;147;#283b93;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2006-home.jpg;(249, 221, 1);249;221;1;#f9dd01;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2007-2009-home.jpg;(244, 221, 14);244;221;14;#f4dd0e;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2008-2009-anniversary.jpg;(237, 199, 58);237;199;58;#edc73a;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2008-2009-away.jpg;(17, 18, 29);17;18;29;#11121d;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2009-2010-home.jpg;(231, 216, 50);231;216;50;#e7d832;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2010-2011-away.jpg;(45, 74, 139);45;74;139;#2d4a8b;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2010-2011-home.jpg;(238, 220, 47);238;220;47;#eedc2f;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2012-away.jpg;(31, 44, 62);31;44;62;#1f2c3e;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2012-home.jpg;(252, 187, 3);252;187;3;#fcbb03;;orange;255;165;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2013-2014-away.jpg;(25, 36, 42);25;36;42;#19242a;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2013-2014-home.jpg;(248, 214, 2);248;214;2;#f8d602;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2014-away.jpg;(7, 31, 45);7;31;45;#071f2d;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2014-home.jpg;(249, 225, 1);249;225;1;#f9e101;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2016-2017-away.jpg;(33, 48, 65);33;48;65;#213041;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2016-2017-home.jpg;(249, 231, 0);249;231;0;#f9e700;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2018-2019-away.jpg;(4, 52, 139);4;52;139;#04348b;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/sweden-2018-2019-home.jpg;(251, 228, 0);251;228;0;#fbe400;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/thessaloniki-2001-2002-home.jpg;(200, 176, 41);200;176;41;#c8b029;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/thessaloniki-2005-2006-home.jpg;(243, 225, 8);243;225;8;#f3e108;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/thessaloniki-2006-2007-home.jpg;(246, 244, 175);246;244;175;#f6f4af;;palegoldenrod;238;232;170
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/thessaloniki-2010-2011-third.jpg;(141, 23, 35);141;23;35;#8d1723;;brown;165;42;42
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/thessaloniki-2011-2012-away.jpg;(29, 29, 29);29;29;29;#1d1d1d;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/thessaloniki-2011-2012-third.jpg;(83, 66, 147);83;66;147;#534293;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1981-home.jpg;(244, 244, 245);244;244;245;#f4f4f5;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1982-home.jpg;(236, 213, 76);236;213;76;#ecd54c;;sandybrown;244;164;96
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1987-1988-home.jpg;(233, 234, 235);233;234;235;#e9eaeb;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1988-1989-home.jpg;(233, 232, 232);233;232;232;#e9e8e8;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1989-1991-away.jpg;(232, 224, 60);232;224;60;#e8e03c;;gold;255;215;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1989-1991-home.jpg;(236, 236, 236);236;236;236;#ececec;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1991-home.jpg;(239, 239, 240);239;239;240;#efeff0;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1993-1995-home.jpg;(240, 241, 242);240;241;242;#f0f1f2;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1994-1995-away.jpg;(33, 47, 81);33;47;81;#212f51;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1996-1997-away.jpg;(227, 210, 68);227;210;68;#e3d244;;sandybrown;244;164;96
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1997-1998-home.jpg;(241, 242, 242);241;242;242;#f1f2f2;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1999-2001-away.jpg;(246, 190, 35);246;190;35;#f6be23;;goldenrod;218;165;32
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-1999-2001-home.jpg;(234, 234, 236);234;234;236;#eaeaec;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2000-2001-away.jpg;(18, 31, 61);18;31;61;#121f3d;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2000-2001-home.jpg;(242, 243, 248);242;243;248;#f2f3f8;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2001-2002-away.jpg;(153, 183, 200);153;183;200;#99b7c8;;lightsteelblue;176;196;222
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2001-2002-home.jpg;(243, 244, 245);243;244;245;#f3f4f5;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2002-2003-away.jpg;(73, 63, 87);73;63;87;#493f57;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2002-2003-home.jpg;(246, 245, 243);246;245;243;#f6f5f3;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2003-2004-away.jpg;(129, 182, 215);129;182;215;#81b6d7;;skyblue;135;206;235
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2004-2005-away.jpg;(32, 36, 65);32;36;65;#202441;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2004-2005-home.jpg;(242, 245, 244);242;245;244;#f2f5f4;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2005-2006-away.jpg;(42, 57, 151);42;57;151;#2a3997;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2005-2006-home.jpg;(248, 249, 248);248;249;248;#f8f9f8;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2006-2007-away.jpg;(75, 178, 203);75;178;203;#4bb2cb;;mediumturquoise;72;209;204
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2006-2007-home.jpg;(253, 253, 252);253;253;252;#fdfdfc;;white;255;255;255
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2007-2008-away.jpg;(19, 24, 37);19;24;37;#131825;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2007-2008-home.jpg;(246, 248, 245);246;248;245;#f6f8f5;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2008-2009-away.jpg;(159, 200, 227);159;200;227;#9fc8e3;;lightsteelblue;176;196;222
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2008-2009-home.jpg;(239, 237, 237);239;237;237;#efeded;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2009-2010-away.jpg;(39, 37, 54);39;37;54;#272536;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2009-2010-home.jpg;(244, 245, 246);244;245;246;#f4f5f6;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2010-2011-away.jpg;(158, 201, 229);158;201;229;#9ec9e5;;lightsteelblue;176;196;222
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2010-2011-home.jpg;(239, 239, 239);239;239;239;#efefef;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2011-2012-away.jpg;(100, 85, 156);100;85;156;#64559c;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2011-2012-home.jpg;(241, 241, 241);241;241;241;#f1f1f1;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2012-2013-away.jpg;(5, 30, 55);5;30;55;#051e37;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2012-2013-home.jpg;(233, 233, 234);233;233;234;#e9e9ea;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2013-2014-away.jpg;(1, 168, 221);1;168;221;#01a8dd;;darkturquoise;0;206;209
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2013-2014-home.jpg;(241, 241, 241);241;241;241;#f1f1f1;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2014-2015-away.jpg;(27, 30, 29);27;30;29;#1b1e1d;;black;0;0;0
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2014-2015-home.jpg;(233, 233, 233);233;233;233;#e9e9e9;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2015-2016-away.jpg;(24, 36, 45);24;36;45;#18242d;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2015-2016-home.jpg;(233, 232, 233);233;232;233;#e9e8e9;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2016-2017-away.jpg;(26, 42, 55);26;42;55;#1a2a37;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2016-2017-home.jpg;(233, 233, 233);233;233;233;#e9e9e9;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2016-2017-third.jpg;(240, 188, 83);240;188;83;#f0bc53;;sandybrown;244;164;96
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2017-2018-away.jpg;(40, 46, 72);40;46;72;#282e48;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2017-2018-home.jpg;(233, 237, 241);233;237;241;#e9edf1;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2017-2018-third.jpg;(38, 27, 45);38;27;45;#261b2d;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2018-2019-away.jpg;(42, 43, 75);42;43;75;#2a2b4b;;darkslategrey;47;79;79
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2018-2019-gk.jpg;(64, 49, 104);64;49;104;#403168;;darkslateblue;72;61;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2018-2019-home.jpg;(224, 227, 232);224;227;232;#e0e3e8;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tottenham-2018-2019-third.jpg;(4, 140, 128);4;140;128;#048c80;;darkcyan;0;139;139
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2001-2002-away.jpg;(205, 37, 36);205;37;36;#cd2524;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2001-2002-home.jpg;(212, 216, 223);212;216;223;#d4d8df;;gainsboro;220;220;220
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2002-2003-away.jpg;(237, 35, 48);237;35;48;#ed2330;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2002-2003-home.jpg;(241, 242, 244);241;242;244;#f1f2f4;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2004-2005-away.jpg;(205, 32, 47);205;32;47;#cd202f;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2004-2005-home.jpg;(252, 252, 252);252;252;252;#fcfcfc;;snow;255;250;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2006-2007-home.jpg;(243, 244, 241);243;244;241;#f3f4f1;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2008-2009-home.jpg;(240, 240, 241);240;240;241;#f0f0f1;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2010-2011-home.jpg;(246, 249, 251);246;249;251;#f6f9fb;;ghostwhite;248;248;255
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2017-home.jpg;(231, 231, 231);231;231;231;#e7e7e7;;lavender;230;230;250
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2018-2019-away.jpg;(223, 12, 29);223;12;29;#df0c1d;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/tunisia-2018-2019-home.jpg;(236, 238, 243);236;238;243;#eceef3;;whitesmoke;245;245;245
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/twente-2010-2011-home.jpg;(188, 32, 37);188;32;37;#bc2025;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/twente-2011-2012-away.jpg;(17, 45, 82);17;45;82;#112d52;;midnightblue;25;25;112
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/twente-2011-2012-home.jpg;(186, 2, 26);186;2;26;#ba021a;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/twente-2012-2013-away.jpg;(1, 91, 175);1;91;175;#015baf;;teal;0;128;128
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/twente-2012-2013-home.jpg;(160, 5, 33);160;5;33;#a00521;;firebrick;178;34;34
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/twente-2013-2014-home.jpg;(207, 7, 26);207;7;26;#cf071a;;crimson;220;20;60
C:/Users/ochad/PycharmProjects/JerseyCrawl/subsidesport_jpg_260x260/twente-2014-2015-away.jpg;(29, 29, 29);29;29;29;#1d1d1d;;black;0;0;0
